,Control_1,Hot_1,Control_2,Hot_2,pval.heat,padj.heat
isogroup261833,7.69916390384028,3.40708909681032,7.72169987023987,3.11191477634944,4.27874149142533e-26,2.39116380432671e-24
isogroup261834,10.0816065840545,10.5760375305654,10.2595387719254,10.6962584473484,0.00720327522399903,0.0587596216441603
isogroup261835,9.97351611971124,9.77037719131339,9.99959705078103,9.9981607208371,0.594088712468537,0.91665681345419
isogroup261839,7.2154426792114,7.64638586776749,7.82599798722796,7.88667733728759,0.498271827163529,0.870887947467069
isogroup261840,9.54801201383345,9.13978215027209,9.3654958427321,9.26554986600959,0.17920677821863,0.599031673718719
isogroup261842,8.88198029907898,9.07891602878999,9.30610476431004,9.24653593787511,0.828172789723061,0.97057102481993
isogroup261844,9.61181156170021,9.52457144433553,9.70161748620316,9.53227834256576,0.441251880406382,0.84006414862485
isogroup261845,6.33631970705284,6.60308422355544,6.17050936125201,6.41897753077579,0.33524819399582,0.773052101099545
isogroup261849,7.9940807781937,7.84843888582791,8.06007625582175,8.13789641498992,0.912937500568126,0.981560293833184
isogroup261852,12.7082681619119,12.6402425272834,12.7112029173406,12.6347874360735,0.580227447474345,0.90970058058792
isogroup261854,10.5178179854861,10.6550416899555,9.98982590696292,10.3841196204913,0.322973408321472,0.763374854421187
isogroup261855,12.066349699019,12.0425362951731,12.2010435922901,12.0406827207045,0.514673866421934,0.880817332277796
isogroup261856,8.95402449543863,8.94004210064178,8.50945228955415,8.88349280467826,0.496523941885363,0.869516383561899
isogroup261857,6.09470429602388,6.83129258320745,5.40942325666873,6.54077127078425,0.0140059533391919,0.103543563564986
isogroup261860,10.9436997283593,11.0230183136067,10.9080565946061,11.0576543785498,0.427562711295427,0.832896001230818
isogroup261861,9.94136979247807,9.99676085235598,10.2493600647014,10.1220652018172,0.819084796094489,0.969570939910639
isogroup261862,8.22805792780914,8.21213732251712,7.62411051227148,8.14700429266658,0.445747389341006,0.842344785682846
isogroup261863,8.23262933110486,7.70407998357319,8.37869482650531,8.10195672919346,0.12925069201478,0.507581445582576
isogroup261864,11.3565693959911,11.825007715307,11.4222762895888,11.9147936156142,0.000906182886830458,0.009098252784584
isogroup261865,9.03023402635125,9.07950596986855,9.21570409650367,9.24322512298382,0.855001921305649,0.973943751557549
isogroup261868,7.53420828280855,7.9480768970331,7.48279283877499,7.94619888294224,0.0478235999106713,0.270668778800391
isogroup261870,8.51387156450303,7.63818098458104,8.91622100406497,7.80684707338091,4.46854232802824e-05,0.000520992848796843
isogroup261871,8.05900685276256,7.87939944628581,8.17580953968295,7.96999949103353,0.365542128155244,0.797660823926851
isogroup261873,7.25456346486064,7.2739563043025,7.22987433419665,7.09766582363369,0.828585155596567,0.97057102481993
isogroup261874,5.77316870414995,5.89901626976021,6.59041781859183,6.89434425345495,0.598182876879527,0.917532834781902
isogroup261875,7.53439454192507,7.90848234476711,7.77360863531343,7.90322733489798,0.296429913489348,0.738782540971616
isogroup261878,9.75248747616668,9.92688073377058,9.79789826802201,9.92023932400546,0.359982149533102,0.793404507647423
isogroup261879,8.65811010613236,8.79289325701263,8.7584926997181,8.83170647911142,0.592821958120423,0.915932068846077
isogroup261881,7.57249753085521,7.60074781704906,7.67226483983992,7.80324006016549,0.729315249514211,0.952947078133337
isogroup261882,7.96439889929433,7.52524438542547,7.48757146364589,7.49482704985047,0.383094557224349,0.807464806021409
isogroup261883,8.55022306607321,8.86258714051381,8.33519933582872,8.67502300412622,0.13406734334295,0.517376924707837
isogroup261884,8.81515537901864,8.78626534472625,9.17194557345686,8.91235800995431,0.482603522980103,0.861485699959529
isogroup261887,9.05043019338171,9.07694924623758,8.63699816560719,9.08603241951162,0.332139454470833,0.769917188752271
isogroup261889,9.68105631233542,10.0043341072089,9.75210812906974,9.91353699173926,0.147980720103261,0.542980225155209
isogroup261891,8.36641318772658,8.32197554502798,8.12996184165196,7.96143561885162,0.702931969543123,0.945775205162023
isogroup261892,11.0312124737544,11.0615142311456,11.320599346573,11.0071705172847,0.402351455716591,0.817881848249049
isogroup261893,8.86487088873169,8.84337622651472,8.98270795212522,8.60148832046544,0.348023770735382,0.782319880892305
isogroup261894,7.18982597670108,6.42146817281244,7.77414685072616,6.88330054612443,0.0121650802870784,0.0921661367705765
isogroup261895,6.90267845121233,7.11211893170862,7.22737660211255,7.28846751791684,0.64517837643391,0.929544889882172
isogroup261896,7.73185518341331,8.77449199618095,7.62618696540405,8.59131190166719,5.94755629276009e-06,7.52752742096318e-05
isogroup261899,6.97014246594349,6.79717060349361,6.32078253782802,6.76712980490265,0.774240874582306,0.960184724976816
isogroup261900,10.3911980725688,10.4730054627405,10.6621856706184,10.6859629988286,0.800974676743927,0.965700034038998
isogroup261902,7.49273229372876,7.91446001789201,7.05544859995265,7.49476115564429,0.157148867139171,0.561255681034743
isogroup261903,8.34384366490459,8.05161836044357,8.31965075760898,8.10249973525841,0.210452825845944,0.645600588376188
isogroup261904,7.96672309912089,8.25345642149399,8.03225901785229,8.37956641329001,0.13633570752596,0.521124028486647
isogroup261906,7.15233203151035,7.64420599416312,6.6952227739203,7.53788813383634,0.0210812125165353,0.145538052574372
isogroup261908,8.17507113582593,8.21004744907893,8.41417351596608,8.50377814989221,0.791951293519234,0.964110368053334
isogroup261910,6.69416570407975,6.73914682230866,6.24872809129325,6.64736996759569,0.487295377112727,0.864371534588605
isogroup261911,7.93062486490641,7.51232189549271,7.81868764570643,7.70824529220463,0.263437407274124,0.70684767159125
isogroup261912,11.6405089291109,11.4190964391895,11.3085688229343,11.2013085836734,0.394392828325234,0.815139020339922
isogroup261914,9.87203121696438,9.79170050491944,9.81934721705279,9.85315932854417,0.889398964665174,0.978356664540606
isogroup261916,11.1988963859109,11.2097224795359,11.1547686659054,11.1469947817698,0.989549137521276,0.99794531982074
isogroup261917,9.6434194205884,9.77265894845663,8.48241539871081,9.04139020052009,0.532278573525785,0.888767513211413
isogroup261918,8.430646254943,8.7189314436719,7.93249594978522,8.4835504446782,0.136304457596991,0.521124028486647
isogroup261919,9.59806386093176,9.65931963406461,9.93996943025748,10.1318271737207,0.593904588364731,0.91665681345419
isogroup261920,9.81153857621117,9.81390798358181,9.88203712317552,9.96847000208592,0.79175978033545,0.964110368053334
isogroup261921,6.24737464865277,7.02999304847607,6.3646786894904,6.96456643567745,0.00817183289541979,0.0655895020028679
isogroup261925,10.0660420602936,10.013784502932,9.35480031333388,10.2186116183153,0.20503850284541,0.638292502568703
isogroup261927,6.79982147261962,7.19402712167406,6.94938461677528,6.89213962263855,0.522215454474006,0.884706392356084
isogroup261928,11.4700253320655,11.3521482040719,11.3043002233116,11.5990645743747,0.607015615518298,0.919861106255326
isogroup261936,9.76890999172418,9.75244151557519,9.7067852908941,9.65149219206604,0.837204194767155,0.97057102481993
isogroup261937,11.8993362775488,12.2566315992162,11.6939592241495,12.1200166532239,0.018447019170751,0.130281523810194
isogroup261938,10.2274050590629,10.6084192279341,10.6671309306567,11.1159291863169,0.113215495493089,0.470254923434476
isogroup261939,11.4643119653708,10.7874641139645,10.9130909615043,11.740765677456,0.704987519908338,0.946297366325424
isogroup261940,7.06215202751739,6.69409611885638,6.92937493214235,6.77304172099744,0.290211009376808,0.733708018670318
isogroup261943,11.3556340807443,11.5859563007369,11.4955527502201,11.7637832884195,0.127508134146278,0.502894521419985
isogroup261946,8.54201163221817,8.59292077684751,8.06665502698189,8.16936543024017,0.798952467116578,0.965196384842601
isogroup261947,6.59094856692162,6.76937019803719,6.62012532844566,6.59214176869114,0.762831133856323,0.959216519173559
isogroup261950,8.43468994218795,8.60918585953717,8.62080297725883,8.84184845546121,0.367689788980573,0.799518897555965
isogroup261951,8.26890878224247,8.34618639390009,8.70274052226114,8.7916375114022,0.772762698598777,0.960184724976816
isogroup261953,10.3560276025432,10.3234369929456,10.2670652546033,10.2457364810062,0.867084290412957,0.976887148334152
isogroup261954,10.3160626153683,9.65348341090854,10.1651560799632,9.66246817721568,0.00046658053575166,0.0048560900962133
isogroup261958,10.4295884567049,10.5710885336781,10.5563032991043,10.6351150313965,0.494905179229669,0.869353142494484
isogroup261959,6.80011310027072,7.06360184591812,6.68005220797952,6.84325488640235,0.406732492690745,0.82103488116807
isogroup261960,8.36391160364417,8.91871312750699,8.28637277745255,8.76819433748898,0.0108257856619788,0.0831658445588922
isogroup261962,8.35649519331821,8.06567979275585,8.19648442010169,8.01359648095128,0.261415914296071,0.705006177504503
isogroup261964,10.2247519986999,10.0926390790326,10.2230535362717,9.99134796472912,0.25858992828447,0.701631592774487
isogroup261965,7.14651201900778,6.68731403467969,7.57533160932329,6.7509983841789,0.0154580092002426,0.11271151688421
isogroup261967,11.4614242315023,11.2581991136296,11.521457726522,11.3974441363097,0.285579650877272,0.729819582136523
isogroup261968,6.7825953034223,7.33603879138655,6.93750555839429,7.35239802975257,0.0524927696464512,0.289914841002142
isogroup261972,7.96065859371526,8.1712060727983,7.93792510987728,8.29196494764449,0.183650520798578,0.606911091790014
isogroup261973,5.97807682306976,6.14610975993635,5.75076719601052,5.77424679152672,0.72194216766154,0.950706987277529
isogroup261974,8.57924259767884,8.04006886786477,8.13290709675113,8.07783697083144,0.211233988921055,0.645846354108402
isogroup261976,8.89502356451595,8.90057190629691,8.65597628019765,8.83416210068187,0.6659498380064,0.93604305817832
isogroup261981,8.27863478225654,8.90418150083199,7.94366912427204,8.66280781454451,0.00597681818994598,0.0497143414124366
isogroup261982,11.483636657816,11.5782907631064,11.5735793765478,11.6987681689605,0.463640700716041,0.853126034285387
isogroup261983,9.84635076881979,9.93813748468561,10.1539365721699,10.0437778431549,0.923743101142897,0.983583851026403
isogroup261984,4.44492430187147,4.50467462865679,4.74550699732544,4.8068957681126,0.838643581138398,0.97057102481993
isogroup261985,6.45067413863355,6.41499922241193,6.97086526656988,6.54035765489274,0.382848324736819,0.807464806021409
isogroup261989,11.6513651797455,11.7931830548084,11.7069842330353,11.9001498626214,0.246092395951616,0.688063113893572
isogroup261990,9.45452321630148,8.76116781695729,9.17032025202984,8.72612462262515,0.00487588914902979,0.0414023550046043
isogroup261993,11.2032374375334,11.2984410781299,11.2903998433471,11.7952265737131,0.149944808304798,0.547384878147231
isogroup261994,8.92744281169465,8.0131152842653,8.99818702794305,8.73639026824103,0.0805213189528455,0.383330772236965
isogroup261995,9.73709611788207,9.72122505465189,9.67534411980861,9.82047107740913,0.697763828847724,0.945237435772103
isogroup261996,8.53028835962428,8.9619693849013,8.2254837928201,8.62455550042294,0.0933695767882474,0.419024627052613
isogroup261997,8.51488857309598,8.57047095409006,8.64783922931431,8.75224282085829,0.700107521078334,0.945250649091896
isogroup261998,8.78416278208336,8.54436053511226,8.94071747943556,8.81887603917665,0.422072494567862,0.829493647843288
isogroup261999,11.0291277960814,10.866618173888,11.1005543375614,11.1178607708476,0.702012387886265,0.945723262689107
isogroup262002,10.237368048738,9.95700975532008,10.4276825391528,10.2227604540933,0.22129311786266,0.658645665478211
isogroup262003,9.75725595979565,9.92973693064219,9.62456326728347,9.78284940763912,0.352244564648316,0.785168184531116
isogroup262006,5.9583072523782,6.20797220820446,6.11529213900498,6.1627167661778,0.588777601854226,0.914680314714301
isogroup262008,11.6853456297858,11.5813574527102,11.6382918958639,11.695702960124,0.879899334279062,0.977656416008025
isogroup262011,9.29403174925941,9.4839161491609,9.21947230319205,9.40319149169246,0.288767768405073,0.733532423717417
isogroup262013,8.84676548391966,8.77739743576409,9.05818969187778,8.74188434071131,0.316012469780066,0.75690362903346
isogroup262016,11.0026484954767,11.3227851028212,11.0376516137898,11.1934482360991,0.115412032012131,0.475395957318418
isogroup262017,8.52867148117704,9.12929837129641,8.02926579903353,8.48736019594779,0.0918745021474101,0.414857037086333
isogroup262018,6.02671606717629,6.10819278019518,6.6475538528269,6.27710327080786,0.566811584616585,0.903176985382663
isogroup262020,9.93801704848779,10.1066656551374,10.2275735296053,10.2719875514077,0.613120355377114,0.920406842815863
isogroup262024,7.89720618093494,7.83224718504447,7.57676319622067,7.7913265633483,0.782776864267623,0.961900669671738
isogroup262027,7.09057101735029,7.30715283990197,6.29090195117337,7.04107327989018,0.243438711218545,0.684284841116611
isogroup262029,9.98027214179755,9.96840978815206,9.97157912309119,10.0573123044847,0.815355222779328,0.969138154487383
isogroup262030,8.15878117278411,7.89399464037435,8.29453997296826,8.06856372336267,0.268033564850869,0.711218630312479
isogroup262033,8.04561258804906,7.6459233089445,7.4373673649931,7.65322608270143,0.665056266263827,0.93552003519196
isogroup262035,9.73247716466994,9.74432576168702,9.81447971795997,9.80452660107303,0.999715082513096,0.999908579862455
isogroup262036,10.8847377507902,10.8094287946821,11.1204064329261,10.9749939108841,0.526980784018798,0.88687675644421
isogroup262038,10.7676591370605,10.6013844905291,10.7805890067661,10.5200872118748,0.156998252569965,0.560936792787556
isogroup262039,8.87445533456141,9.68256066420851,8.63638600909206,9.59483348778305,8.50389279264516e-06,0.000105568657062913
isogroup262041,11.181616288821,11.3623134574917,11.1521925105605,11.3968065323631,0.132030028857788,0.512876309083294
isogroup262044,9.93035111115747,9.84982976884356,10.5996109845369,10.6273573382195,0.972605794927974,0.994503450671871
isogroup262046,9.20831345587854,9.10795853848695,9.36671382109271,9.14432369639895,0.369260644229311,0.800477446517346
isogroup262048,10.8039249527383,10.8538137924261,10.6308644162822,10.8337128918645,0.438745584610108,0.839652898116309
isogroup262049,7.95327073569789,8.4863658002237,8.00776469084119,8.35091340122047,0.0396362325092697,0.238221993856296
isogroup262050,7.70494166597499,7.52545589445037,8.53891823724818,7.64483266477037,0.0698717290839922,0.350016811205924
isogroup262052,8.44752615162818,8.50419667653048,8.31039385434183,8.31937959981152,0.868727771136017,0.976887148334152
isogroup262053,9.31477646977099,9.5286521361217,9.56155187295417,9.66445330972701,0.437850442393817,0.83957867325327
isogroup262056,4.83269566271352,4.7513110683486,5.07342448236951,4.729716772314,0.395415888621711,0.815245656820404
isogroup262059,12.2487140944446,11.8792375398225,12.4826955690939,12.14129605295,0.0577651100778258,0.310429405277274
isogroup262060,7.64978147962505,7.63166349778747,8.12811155835899,7.76024335121569,0.420787334125732,0.829326420604309
isogroup262065,8.2861879994867,8.48193140460522,7.75528398098387,8.04472853138334,0.441176960387824,0.84006414862485
isogroup262067,9.35879984881574,9.1398927067305,9.36694715126848,9.33256602150782,0.514152384632755,0.880479496653268
isogroup262070,10.0862639975683,10.3800098323562,10.4415115402421,10.598141299481,0.307474181228241,0.74827706303461
isogroup262071,7.61674659790009,7.90829761191317,7.51685493767849,7.84552811272626,0.166417547368704,0.578932197915269
isogroup262072,8.63562222366118,8.50699090254129,8.72192221548455,8.50029609821716,0.359949853486439,0.793404507647423
isogroup262073,6.09671418827308,5.90225725050767,6.01389356253672,6.14346053144834,0.92649698386564,0.983984534768516
isogroup262074,6.13545770817281,5.9910179043177,7.58629194492194,5.33225384082924,0.00700343171496393,0.0573279916846551
isogroup262077,10.1287209528202,9.83622280038297,9.94459395062571,9.93951559380512,0.395827160976417,0.815245656820404
isogroup262078,7.82183284860858,7.9215284342297,8.26797839203788,8.40696009453245,0.688662489586596,0.943387978072527
isogroup262080,4.44376223885836,4.30261697520365,4.08875331738209,4.3645747958153,0.841718394377966,0.971440793002342
isogroup262081,10.0329659358977,10.2495422413621,9.58036628862087,10.1669223567288,0.0864772272730937,0.401369247979792
isogroup262084,10.5162442656311,4.22205588235307,10.0533400062849,3.6211867870934,3.04234420282567e-73,2.95035803104612e-70
isogroup262086,9.03279500019455,9.04964018506037,8.75576966995007,8.99017196250365,0.561337394245713,0.900740537427956
isogroup262088,7.86395464892871,8.31429819221349,6.95463330523541,7.47570389114563,0.271510241436024,0.71403267753506
isogroup262089,5.17083899857272,5.19189365913183,5.43425636576037,5.18832101959386,0.649521504875785,0.929955824049513
isogroup262091,9.02950312901297,9.1691157336035,9.22448481706651,9.24798782443164,0.688519080834413,0.943387978072527
isogroup262092,8.57446866959742,8.49176104705801,8.85649923850517,8.8049097781232,0.781539537757828,0.961783259854941
isogroup262094,7.99721414257995,8.30401056297233,8.35399257529835,7.77053652058271,0.679443704708831,0.940561886274162
isogroup262096,6.72866403953383,6.98397629137129,6.80754608242092,6.77779241517261,0.656072608474065,0.932864074516927
isogroup262098,10.5918280382267,8.94314723964682,9.34592440937437,9.58502784299871,0.055576973969185,0.302190630889177
isogroup262099,8.90273637234498,9.08277436917017,8.98127121112059,9.18844275307539,0.300139177406909,0.742810044762667
isogroup262100,11.0457126382958,10.9240294639823,10.4924931484209,11.0936909687696,0.377705796113715,0.805391614365912
isogroup262101,8.17734771797611,8.06044082409043,8.10742638700649,8.06847353435657,0.70829751744896,0.947895097502167
isogroup262105,6.91104617516597,7.2978087586679,7.14564543264459,7.27542497540526,0.320151778816756,0.7606061925562
isogroup262106,6.09169860586836,6.34269455162554,6.80171395201156,6.42878289751857,0.72396564576135,0.951166780968412
isogroup262107,13.2918127460423,11.9436557942594,13.5435458645292,11.6739233048764,1.53323956005638e-17,4.4501738357552e-16
isogroup262111,10.5625603929176,10.1280257599068,10.0550387080681,10.7415253810689,0.639044172476092,0.927552997084523
isogroup262112,10.2890516610488,10.3417411472691,10.2262473759058,10.4685028821325,0.358778729878331,0.79222500587555
isogroup262113,9.24843020931489,9.44637466924627,9.4775031385615,9.51552713435913,0.558405987721149,0.8987500735716
isogroup262116,5.25337777203204,5.45141381275579,5.15818593543544,5.40418837148354,0.396291118477219,0.815724995807383
isogroup262117,8.85313822201083,9.1067764751824,8.91825645728066,9.04288892434876,0.306890016472178,0.747997998767939
isogroup262118,6.67927212546238,6.55190526805956,7.06417953748895,6.49890680546981,0.186483430562566,0.609840547868498
isogroup262119,9.17214418100505,9.08002296029305,9.23262872506088,9.11672415015675,0.55530918835967,0.897503003016259
isogroup262121,7.85762078032491,7.44248927488529,7.7058106913366,7.6971167955407,0.400911980215615,0.817493494846583
isogroup262123,4.58682808129094,4.5329037600521,5.1759432106135,4.76440881533679,0.400222860125743,0.817208223892582
isogroup262128,9.63742793147837,9.78488149205075,9.8842734462149,9.92296142213016,0.648373175040725,0.929955824049513
isogroup262131,10.4478053410967,10.7060890016196,10.4888816538134,10.7853062746004,0.0687451975812251,0.346691137144105
isogroup262135,8.32999694063377,8.60955331615195,7.76604421613157,8.42961048711314,0.111906641981669,0.467102460795041
isogroup262136,9.77697789119408,9.86185096222329,10.1007817428033,10.3361638595339,0.495638828551708,0.869353142494484
isogroup262137,5.48073463684106,5.68296527682594,5.09547434021034,5.10860883918287,0.706665862725554,0.946783012959016
isogroup262138,7.34677861116677,6.78141347433877,7.32725942992498,6.60233809021694,0.00920788388729741,0.0726321405578876
isogroup262140,6.88524298581367,7.36823732879276,5.92582383534158,5.90513570717204,0.525883663356885,0.885840203750036
isogroup262141,8.89583392920722,8.81453483027543,8.95772577860999,9.10455233202462,0.849494319384395,0.973397540181383
isogroup262142,8.48909314363205,8.52293240719659,8.43648231921506,8.57619925073409,0.656533339868939,0.9329892803275
isogroup262145,10.181011704243,10.3496052664521,10.1496397858192,10.4541231657384,0.135648751688664,0.520555242164644
isogroup262146,7.71456159416196,7.45194552626702,7.40824141561716,7.29268992938096,0.44734469896934,0.843282204531291
isogroup262147,6.7972982420373,6.99916597482368,6.96887317743506,6.80915409318957,0.938879693972338,0.988020662107599
isogroup262149,8.78330198074759,8.51992803323797,8.51229977745337,8.55296279976584,0.584734700860907,0.911774480141921
isogroup262150,9.50682239273254,9.38911871617324,9.90400835571537,9.36561204012512,0.110455675055086,0.464207610289982
isogroup262151,8.74131653828279,8.662176693778,8.84675666281272,8.65583347674115,0.471870703168193,0.858051116318414
isogroup262152,10.2513080166709,10.6651566435428,10.6151688347786,10.7974076943871,0.159820666551346,0.565651247051415
isogroup262154,7.62481748682094,8.22472706157478,7.6900459906477,8.30667502510383,0.00529116159300801,0.0447104510621887
isogroup262155,9.18168457653137,9.25132402276537,9.01619472778514,9.24406473587626,0.427198074853104,0.832498978707414
isogroup262159,7.66522139909899,8.18911564401211,7.94784083974766,7.77538589665677,0.505333557045699,0.875986113797048
isogroup262160,8.45560157891181,8.23913334948877,8.5004728990482,8.52354974757409,0.692994010963752,0.943992062378083
isogroup262161,7.94745003517269,8.7690484083509,7.09657505441863,8.01213543997604,0.0341073174326929,0.212266226951821
isogroup262163,7.45425841525666,7.54189586889911,7.22713458187163,7.42469000023355,0.566596315093656,0.903026571020303
isogroup262165,11.9993963793013,11.6085198334373,11.4664975751013,11.8289642899188,0.877460670869713,0.977564636169384
isogroup262166,9.14513083577586,9.14079273037558,9.17401292518052,9.22437199312186,0.896080349623911,0.979605739108923
isogroup262167,11.3080433619766,11.6720452824986,11.5101553869676,11.934446551039,0.0324031782822279,0.20436067221148
isogroup262168,8.02223478376044,7.99105204980626,8.30761467217285,7.99103542272555,0.418205178978191,0.827319770793639
isogroup262169,7.39890449373314,7.06377126636256,7.22685424826413,6.98016470907193,0.228910133275379,0.665927731988337
isogroup262170,8.01963763164767,8.09836783533387,7.6030612371715,7.77894053557878,0.66061460618507,0.933892319275642
isogroup262171,10.4282157757466,10.2717259751331,10.3575347966173,10.4027727845973,0.7397660274127,0.95557374361304
isogroup262172,8.55654280088319,8.19155637275599,8.32600333126594,8.18213189172964,0.228622620143788,0.665796240185566
isogroup262175,11.3873381257787,11.2313826517701,11.3262159170024,11.302765003332,0.537152874985335,0.88999275103166
isogroup262177,10.0956664478143,9.7667971523707,9.8797895669929,9.37953862278347,0.0742325810071577,0.363786341896063
isogroup262179,9.56874359167406,9.57117388223236,9.68577401671558,9.63396820482413,0.877892896355992,0.977643413766553
isogroup262180,9.19537905139537,9.04611974949223,9.50839237167307,9.55974940064195,0.900608538374677,0.979605739108923
isogroup262182,8.37735177836447,8.1847249095172,8.42825221352325,8.23350902522326,0.333582869678101,0.770986567995678
isogroup262183,9.42126541308362,9.32482475360346,9.33778967988641,9.41190335304654,0.953092928222472,0.990486873366664
isogroup262184,11.9437330847516,12.1380615119803,11.8268497900039,11.8024763266511,0.615925622928647,0.920448694599895
isogroup262189,8.53078304604618,8.65435051644804,8.73700332255744,9.01060509594021,0.39034623998912,0.812428747943521
isogroup262191,6.7805526212746,7.03741144655375,6.46659621055852,6.69233549520623,0.406461652223085,0.820800892207212
isogroup262195,7.76151397368471,7.73639892105082,7.13583529517262,6.95574211278551,0.840991423212901,0.970994679647173
isogroup262197,8.11690486659979,8.20671010876192,8.06788320982971,8.2830236391752,0.46104225226975,0.851363744122849
isogroup262198,11.2613565529164,11.0068027681125,11.0747466043808,10.7383159632117,0.121331380108905,0.488704894325777
isogroup262199,9.35179781838709,9.21872827172845,9.51316780394385,9.06111057802385,0.125458711418259,0.497304914920113
isogroup262201,10.128843028865,10.1264994274555,10.1746784619893,10.2159168899836,0.901630055196939,0.979605739108923
isogroup262202,6.09609190578124,5.86677192499469,6.40562692612726,5.55477228673702,0.0707751124289829,0.352720224759435
isogroup262203,6.84873018586728,7.13481949079273,7.13485745458953,6.79519758210646,0.929548718444793,0.984804329559852
isogroup262205,7.53806680331039,7.83729267689222,7.83026565287222,8.19698059231868,0.21489293076262,0.651295750194496
isogroup262206,8.0722327752245,8.21058998507177,8.29371525195251,8.36936014228427,0.648807237289565,0.929955824049513
isogroup262207,10.2189953127459,10.1258986002998,10.6809892754332,10.6045601719251,0.752402036904647,0.957236484251171
isogroup262209,9.48892836938411,9.34117805964962,9.43379151775266,9.41465961798331,0.632536008358718,0.925490980100074
isogroup262210,10.6937369754,10.6891930193184,10.7085872065505,10.8459121928598,0.6668607635542,0.936285687953887
isogroup262211,10.5183783150243,10.4018414067952,10.3092636103431,10.4950337985968,0.85316758005928,0.973800070244006
isogroup262212,10.4926514342278,10.2502685044938,10.4208613078117,10.4408179795139,0.528593314957634,0.887898404921791
isogroup262214,6.78859732097658,6.61148773097012,6.49949689115324,6.7705779094465,0.874431093898839,0.977043271702428
isogroup262215,6.55947382780964,5.79570738818406,6.40821725065783,6.00075738402166,0.031917923640911,0.202073306122911
isogroup262216,10.3915266221611,10.5781601206977,10.5712206381427,11.0873753044506,0.115342206807567,0.475264089335052
isogroup262217,10.0126217134186,9.48291525934761,9.99880110750684,9.56844867679049,0.00355246817758719,0.0312518625270557
isogroup262220,6.36401447659115,5.91524029401756,5.59312784794116,5.49385231962538,0.402197869091864,0.817881848249049
isogroup262221,11.1007969149426,10.9246245792092,11.2090006347982,11.084240821494,0.354389096614218,0.788043983665624
isogroup262222,9.518181862516,9.55308123608997,9.18404569107716,9.26151401125697,0.812051503459482,0.968365307422634
isogroup262224,8.66229043569309,8.721160906917,8.82015793873246,8.3866564028856,0.44150936437519,0.84006414862485
isogroup262225,9.9278582706743,9.75148368876514,9.67575461476945,9.88465049058001,0.945803327476825,0.989321843154823
isogroup262228,6.04610132869309,6.17114054385926,5.99065406118086,5.7581505625579,0.911614572969973,0.981317522036107
isogroup262230,9.21649640341416,9.30497209498003,9.2977967155022,9.28582802883699,0.833658477653209,0.97057102481993
isogroup262231,9.25718699814405,9.19163539765246,9.18060323865649,9.19387080125567,0.882759188119137,0.978014948269881
isogroup262232,5.23031587130243,4.85267330684045,4.9625279932881,4.95060942745729,0.457324383295617,0.84979319328184
isogroup262233,13.5789527571721,13.6197433164482,13.5634802718439,13.5685926375107,0.858297375513741,0.974602649141116
isogroup262235,12.0266538773908,11.9482325203242,12.1623431062565,12.0828451369108,0.607949482467005,0.920069447567426
isogroup262237,6.02366081459911,6.20818816805567,6.04082951901091,5.73535640264346,0.912566598146508,0.981560293833184
isogroup262238,9.84128751015727,9.93483420772851,9.31379416082457,9.75475617158217,0.325024037990307,0.764516282979839
isogroup262240,9.70704552338749,9.60051737276717,9.86866928630788,9.74781413646281,0.528248783608622,0.887647482068265
isogroup262243,7.93122627173337,8.41825812407258,8.20029235784127,8.26396622598555,0.247948641770731,0.689981285363223
isogroup262244,9.24859774936218,9.60849671091705,9.47661613957944,9.93066277874069,0.0615077803207292,0.324070714722768
isogroup262253,7.56542308681684,7.5447007401609,6.80471637445456,6.99916798293239,0.875088721176792,0.977043271702428
isogroup262255,10.9630815988735,11.3225963756903,10.673608020727,11.1138050865333,0.0407778954390546,0.243250527473833
isogroup262256,8.70177371651202,9.03051054995576,8.91880949460543,8.81184899314959,0.611877184693923,0.920253038178414
isogroup262257,10.6317240391641,10.4592605266519,10.126843257047,10.6373651680747,0.529726270766977,0.887921725851904
isogroup262259,8.14303626823703,8.27517336848383,7.49929333945094,7.82988870986779,0.521041633504902,0.884366467506881
isogroup262260,10.1362631605446,9.87507313549126,9.95625892078821,9.87057333906129,0.305667179753841,0.747412743898465
isogroup262262,11.0003074633464,10.915926127557,11.1128692027623,11.0000746402338,0.516144385024729,0.881529736853056
isogroup262263,6.57103549540416,6.75816031347667,6.8340906622394,6.92267778730742,0.629243012351302,0.924483335555783
isogroup262264,12.1157725890294,12.191895370507,12.4784811344974,12.2837976821207,0.707057940475703,0.947148550148894
isogroup262265,7.83667024443404,7.71017949998974,7.88335828002632,8.08915701214724,0.831890822509541,0.97057102481993
isogroup262266,7.60857090270621,7.88635818965296,6.66455596134373,7.09381982492037,0.454876841240898,0.8484088065228
isogroup262268,7.26732491359444,7.16519398560865,7.30422956095872,7.26983364317459,0.77568097000645,0.960617100283423
isogroup262270,7.3818684589986,7.59273486119953,7.39806196064069,7.67413176586477,0.287018317640373,0.731003241869177
isogroup262275,6.07823681409727,6.39388412561384,5.76281189717191,5.76622233274274,0.57812335681032,0.909267473800318
isogroup262276,8.33563231526605,8.56712297241226,8.21279752384202,8.55569350528447,0.156268782360146,0.560149021076237
isogroup262278,10.7412797466391,10.1275204762411,9.73867930451709,9.68599302224105,0.251935547463594,0.694304913198774
isogroup262282,7.56593159272046,7.50666325691624,7.47940774397032,7.64420777835979,0.81313616022503,0.968861104944716
